Id,x,y,size,showlabel,key,label
DSP,-3682.255615,1738.399048,7.500871,false,DSP,DSP
Built-up,1199.327881,-3766.72168,7.499383,false,Built-up,Built-up
RMSEP,1528.485962,-3181.328369,7.499383,false,RMSEP,RMSEP
Remote_sensing,1125.86084,-3765.114502,7.499383,false,Remote sensing,Remote sensing
varieties,1495.682251,-3333.516357,7.499383,false,varieties,varieties
North,974.024841,-3914.975098,7.499383,false,North,North
rice,1377.793823,-3553.624023,7.499383,false,rice,rice
NM,1065.883057,-3603.597168,7.499383,false,NM,NM
Dust,822.142517,-3627.370361,7.499383,false,Dust,Dust
Imagery,1148.317383,-3754.874268,7.499383,false,Imagery,Imagery
cyclone,953.208435,-3945.334229,7.499383,false,cyclone,cyclone
Fuzzy_clustering,-1040.576538,2263.776855,7.498164,false,Fuzzy clustering,Fuzzy clustering
Decision-making,-990.692871,2369.586914,7.498164,false,Decision-making,Decision-making
Decision_making,-1002.815979,2341.687256,7.498164,false,Decision making,Decision making
ANFIS,-303.350952,1364.56958,7.498164,false,ANFIS,ANFIS
Levenberg-Marquardt,41.064365,1479.515259,7.498164,false,Levenberg-Marquardt,Levenberg-Marquardt
obstacles,-442.123779,8.492618,7.485772,false,obstacles,obstacles
avoidance,-448.494202,-10.149861,7.485772,false,avoidance,avoidance
Sitting,1711.560547,1046.038818,7.485772,false,Sitting,Sitting
robots,-356.385284,68.043259,7.485772,false,robots,robots
Trabecular,2103.030273,950.946777,7.485772,false,Trabecular,Trabecular
Anticoagulation,3280.75708,918.659668,7.485772,false,Anticoagulation,Anticoagulation
Critical_Care_and_Intensive_Care_Medicine,3278.306152,979.663818,7.485772,true,Critical Care and Intensive Care Medicine,Critical Care and Intensive Care Medicine
Instrumented,1786.214233,1053.181152,7.485772,false,Instrumented,Instrumented
//creativecommons.org/licenses/by/4.0/,-1715.378296,2696.82251,7.479146,false,//creativecommons.org/licenses/by/4.0/,//creativecommons.org/licenses/by/4.0/
Naïve_Bayes,-714.085327,2940.940186,7.479146,false,Naïve Bayes,Naïve Bayes
Social,-1098.598267,2812.666992,7.479146,false,Social,Social
schools,-1364.371704,2953.657227,7.479146,false,schools,schools
Moral,-1002.42627,2626.232422,7.479146,false,Moral,Moral
consciousness,1463.460449,2133.904785,7.479146,false,consciousness,consciousness
Pathology,3821.970459,-83.530617,7.473776,false,Pathology,Pathology
Homeostasis,3687.487061,-842.401489,7.473776,false,Homeostasis,Homeostasis
VMs,-4134.946289,224.598816,7.46132,false,VMs,VMs
Network_lifetime,-4059.644043,291.779755,7.46132,false,Network lifetime,Network lifetime
prolongs,-4054.781494,310.749512,7.46132,false,prolongs,prolongs
Cognitive_radio_networks,-4016.729004,-10.721654,7.46132,false,Cognitive radio networks,Cognitive radio networks
Energy_harvesting,-4317.821777,-158.760925,7.46132,false,Energy harvesting,Energy harvesting
constellations,-4081.228027,-312.8461,7.46132,false,constellations,constellations
Opportunistic,-4026.669434,116.16716,7.46132,false,Opportunistic,Opportunistic
Unmanned_aerial_vehicle,-407.273376,-1888.957764,7.457287,false,Unmanned aerial vehicle,Unmanned aerial vehicle
Flying,-435.90094,-1873.702148,7.457287,false,Flying,Flying
NNs,-2374.008789,-687.134155,7.457287,false,NNs,NNs
UAS,-307.243805,-2049.087402,7.457287,false,UAS,UAS
Distributed_control,-2320.528076,-628.691956,7.457287,false,Distributed control,Distributed control
spike,1742.588013,1909.633301,7.452748,false,spike,spike
firings,1753.862427,1889.944702,7.452748,false,firings,firings
questionnaire,2236.562988,1890.325684,7.452748,false,questionnaire,questionnaire
genre,-703.802734,2511.823242,7.452748,false,genre,genre
Radiofrequency,2201.313477,1363.626831,7.452748,false,Radiofrequency,Radiofrequency
Verbal,2059.258789,1974.225952,7.452748,false,Verbal,Verbal
Wheat,1375.332642,-3530.938232,7.451661,false,Wheat,Wheat
fertilizer,1385.031006,-3500.677246,7.451661,false,fertilizer,fertilizer
Food_Science,1560.38269,-3171.240967,7.451661,true,Food Science,Food Science
AGB,1214.623047,-3723.356445,7.451661,false,AGB,AGB
pH,928.36908,-2272.663086,7.451661,false,pH,pH
seawater,991.061157,-3691.22876,7.451661,false,seawater,seawater
IOP,1021.426147,-3644.533203,7.451661,false,IOP,IOP
Asia,1009.907532,-3891.525879,7.451661,false,Asia,Asia
microbiome,3492.692627,-1250.543701,7.450895,false,microbiome,microbiome
EVs,-1736.961426,-825.259033,7.448506,false,EVs,EVs
Induction,-2292.134766,-1461.058105,7.448506,false,Induction,Induction
Settling,-2276.182861,-1247.736572,7.448506,false,Settling,Settling
Unbalanced,-2326.029541,-1323.615356,7.448506,false,Unbalanced,Unbalanced
Residential,-1668.941162,-768.202515,7.448506,false,Residential,Residential
Smart_grid,-1741.121094,-785.868835,7.448506,false,Smart grid,Smart grid
PLL,-2364.006348,-1331.418091,7.448506,false,PLL,PLL
Semi-supervised_learning,-694.401184,3854.249512,7.446487,false,Semi-supervised learning,Semi-supervised learning
Semisupervised,-679.509094,3832.98584,7.446487,false,Semisupervised,Semisupervised
Manifold_learning,-320.308197,2576.103027,7.446487,false,Manifold learning,Manifold learning
penalties,-758.623108,743.702087,7.446487,false,penalties,penalties
Markov,355.335602,944.487854,7.446487,false,Markov,Markov
Unobserved,231.154327,1023.02179,7.446487,false,Unobserved,Unobserved
copulas,177.992783,962.367859,7.446487,false,copulas,copulas
Chaos,-3411.606201,1252.456421,7.441715,false,Chaos,Chaos
Atrial_fibrillation,3246.935791,1488.240601,7.441715,false,Atrial fibrillation,Atrial fibrillation
IDS,-3331.071045,1322.622925,7.441715,false,IDS,IDS
diabetes,3227.44043,577.824585,7.441715,false,diabetes,diabetes
IMFs,-2361.581787,590.518494,7.441715,false,IMFs,IMFs
Surgery,3097.667725,891.266541,7.441715,true,Surgery,Surgery
HbA1c,3235.98584,595.543457,7.441715,false,HbA1c,HbA1c
diets,3196.921143,219.87854,7.441715,false,diets,diets
pacemaker,3242.80835,1507.27832,7.441715,false,pacemaker,pacemaker
Myocardium,3114.618164,1375.749023,7.441715,false,Myocardium,Myocardium
Network_security,-3338.522949,1306.03418,7.441715,false,Network security,Network security
Mitral,3176.298828,1378.475464,7.441715,false,Mitral,Mitral
T2DM,3249.91748,565.341614,7.441715,false,T2DM,T2DM
uterine,3590.438477,362.699158,7.441715,false,uterine,uterine
transfusions,3273.508789,869.784241,7.441715,false,transfusions,transfusions
stents,2993.869385,1026.880737,7.441715,false,stents,stents
Eulerian,-788.342651,-1892.958618,7.441715,false,Eulerian,Eulerian
Thoracic,2831.27832,947.141296,7.441715,false,Thoracic,Thoracic
Registry,3383.848633,868.462769,7.441715,false,Registry,Registry
nozzle,-677.048157,-1887.80542,7.441715,false,nozzle,nozzle
Welding,262.905579,-1535.892944,7.437298,false,Welding,Welding
plate,85.527077,-1481.331787,7.437298,false,plate,plate
Volatility,-1806.398682,1812.48291,7.437298,false,Volatility,Volatility
plastics,270.508148,-1395.954468,7.437298,false,plastics,plastics
Palmprint,-1320.730347,1257.76355,7.437298,false,Palmprint,Palmprint
VAR,-2304.570801,-1058.408569,7.437298,false,VAR,VAR
Shear,153.669754,-1444.92981,7.437298,false,Shear,Shear
dislocations,711.399902,-976.128113,7.437298,false,dislocations,dislocations
histograms,281.282501,1903.379639,7.437298,false,histograms,histograms
DV-Hop,-3668.938965,131.087585,7.429384,false,DV-Hop,DV-Hop
Geomagnetic,58.229805,-2000.44873,7.429384,false,Geomagnetic,Geomagnetic
APs,-3313.045166,-70.154617,7.429384,false,APs,APs
Target_tracking,-1067.936401,-292.878204,7.429384,false,Target tracking,Target tracking
Binocular,-496.482941,-25.9953,7.429384,false,Binocular,Binocular
smartphone,-2765.751465,63.751114,7.429384,false,smartphone,smartphone
Dead,-2677.367432,-75.53717,7.429384,false,Dead,Dead
beams,2196.484863,348.929688,7.422497,false,beams,beams
4D,2315.794922,486.44165,7.422497,false,4D,4D
Geotechnical,528.905273,-2695.745361,7.422497,false,Geotechnical,Geotechnical
Protein-protein,3765.437256,-949.314941,7.417598,false,Protein-protein,Protein-protein
Cuckoo_search,-1543.366943,930.881836,7.416449,false,Cuckoo search,Cuckoo search
Colony,-1650.539551,999.064758,7.416449,false,Colony,Colony
Transit,-1898.668091,584.899719,7.416449,false,Transit,Transit
Rooted,-2290.570557,2524.576904,7.416449,false,Rooted,Rooted
CEC,-1525.166626,936.929016,7.416449,false,CEC,CEC
Scheduling_algorithm,-3635.857666,713.108398,7.416449,false,Scheduling algorithm,Scheduling algorithm
Iterated,-1978.423706,1169.415894,7.416449,false,Iterated,Iterated
Stagnation,-1497.283325,958.999023,7.416449,false,Stagnation,Stagnation
metabolomics,2918.594482,-1245.094238,7.414593,false,metabolomics,metabolomics
Amorphous,1118.13623,-1829.446045,7.414593,false,Amorphous,Amorphous
Sequence-based,3081.442627,-1472.430664,7.414593,false,Sequence-based,Sequence-based
Phys,720.096375,-1636.555054,7.414593,false,Phys,Phys
Self-consistent,1039.600586,-1712.614136,7.414593,false,Self-consistent,Self-consistent
Silica,673.888306,-1971.05896,7.414593,false,Silica,Silica
BMD,2198.574707,931.144714,7.404845,false,BMD,BMD
Oral_Surgery,2107.966553,786.0802,7.404845,true,Oral Surgery,Oral Surgery
Radiography,2230.433594,866.700623,7.404845,false,Radiography,Radiography
NIR,1495.776855,-3176.562744,7.403701,false,NIR,NIR
algae,1110.912598,-3704.343506,7.403701,false,algae,algae
NO2,850.827942,-3590.069092,7.403701,false,NO2,NO2
NSE,1060.246338,-3999.936279,7.403701,false,NSE,NSE
Aquatic_Science,1049.328369,-3792.037842,7.403701,true,Aquatic Science,Aquatic Science
lens,1843.557617,100.215652,7.402042,false,lens,lens
Electromagnetic,-357.243561,-2322.245361,7.402042,false,Electromagnetic,Electromagnetic
nanowires,519.779175,-1898.696533,7.402042,false,nanowires,nanowires
Metallic,295.706482,-1941.324097,7.402042,false,Metallic,Metallic
RCS,-389.441833,-2330.081299,7.402042,false,RCS,RCS
silicone,77.897469,-1851.965942,7.402042,false,silicone,silicone
AF,3238.450195,1471.153076,7.397454,false,AF,AF
10-Year,3289.132324,666.814514,7.397454,false,10-Year,10-Year
Ischemia,3050.683838,1179.858643,7.397454,false,Ischemia,Ischemia
Escherichia,3516.755859,-1195.642456,7.39639,false,Escherichia,Escherichia
GWAS,3733.431641,-1447.973267,7.39639,false,GWAS,GWAS
Ancestry,3666.61084,-1410.206543,7.39639,false,Ancestry,Ancestry
microsatellite,3644.771973,-1439.738281,7.39639,false,microsatellite,microsatellite
hardware,-3647.192627,1775.560059,7.394681,false,hardware,hardware
general-purpose,-3821.088623,2011.249268,7.394681,false,general-purpose,general-purpose
Linux,-3703.942139,2005.304077,7.394681,false,Linux,Linux
VM,-4150.37207,213.695618,7.392524,false,VM,VM
Cognitive_radio,-4040.241943,-52.249767,7.392524,false,Cognitive radio,Cognitive radio
massive,-4181.18457,-296.060333,7.392524,false,massive,massive
datacenters,-4174.006836,206.553802,7.392524,false,datacenters,datacenters
Closed-form,-4255.84375,-178.341537,7.392524,false,Closed-form,Closed-form
PAPR,-4121.78125,-317.640839,7.392524,false,PAPR,PAPR
Ergodic,-4285.41748,-189.667969,7.392524,false,Ergodic,Ergodic
Throughput,-4088.719971,78.681038,7.392524,false,Throughput,Throughput
WiMAX,-4075.199219,98.227524,7.392524,false,WiMAX,WiMAX
incentive,-2470.172119,1146.466797,7.392524,false,incentive,incentive
universities,-1418.941895,2990.129639,7.3859,false,universities,universities
Querying,-1085.880371,3039.982178,7.3859,false,Querying,Querying
Undersampling,359.382263,2191.133545,7.3859,false,Undersampling,Undersampling
engage,-1057.479858,2697.921143,7.3859,false,engage,engage
fake,-1118.422119,2805.345215,7.3859,false,fake,fake
synapses,1110.062012,1704.361572,7.375247,false,synapses,synapses
emotions,713.625793,2200.008545,7.375247,false,emotions,emotions
ADC,2456.327637,1230.3573,7.375247,false,ADC,ADC
Anatomical,2021.786499,1595.849243,7.375247,false,Anatomical,Anatomical
GM,1965.512085,1817.835327,7.375247,false,GM,GM
echoes,2183.81543,1411.668945,7.375247,false,echoes,echoes
lobe,1942.547241,1853.119751,7.375247,false,lobe,lobe
fNIRS,1908.595337,1956.091797,7.375247,false,fNIRS,fNIRS
Neurological,2011.406128,1787.026245,7.375247,false,Neurological,Neurological
Electric_vehicle,-1716.973145,-825.670898,7.373536,false,Electric vehicle,Electric vehicle
HEV,-1693.396118,-796.762878,7.373536,false,HEV,HEV
MGs,-2013.972412,-1082.041504,7.373536,false,MGs,MGs
motors,-2273.722412,-1460.959473,7.373536,false,motors,motors
Energy_management,-1754.349976,-849.2052,7.373536,false,Energy management,Energy management
Simulink,-2284.078613,-1284.398193,7.373536,false,Simulink,Simulink
PCC,-2249.518066,-1325.338013,7.373536,false,PCC,PCC
Interleaved,-2007.535034,-1259.693726,7.373536,false,Interleaved,Interleaved
Regularized,-2036.430176,243.80809,7.369019,false,Regularized,Regularized
Iterative_algorithm,-2349.004639,217.822464,7.369019,false,Iterative algorithm,Iterative algorithm
Super-resolution,-2138.056641,420.122925,7.369019,false,Super-resolution,Super-resolution
Variational,-2333.914551,208.919144,7.369019,false,Variational,Variational
SDP,-2422.71875,177.923294,7.369019,false,SDP,SDP
quasi-Newton,-2233.102783,82.172676,7.369019,false,quasi-Newton,quasi-Newton
Expressed,3921.800293,-794.445435,7.361087,false,Expressed,Expressed
Thyroid,3710.729492,-11.403304,7.361087,false,Thyroid,Thyroid
leukocyte,3690.566406,-528.534973,7.361087,false,leukocyte,leukocyte
Esophageal,3776.686279,-198.788727,7.361087,false,Esophageal,Esophageal
Cutaneous,3726.123047,-271.669403,7.361087,false,Cutaneous,Cutaneous
Diagnosed,3665.293701,210.734894,7.361087,false,Diagnosed,Diagnosed
retrievals,860.706482,-3748.172363,7.355496,false,retrievals,retrievals
brightness,822.301453,-3799.073975,7.355496,false,brightness,brightness
Topographic,1146.155518,-4000.742432,7.355496,false,Topographic,Topographic
Object-based,1205.925415,-3784.626709,7.355496,false,Object-based,Object-based
Electrocardiogram,3186.0271,1511.777954,7.352986,false,Electrocardiogram,Electrocardiogram
Intrusion,-3321.689209,1298.536377,7.352986,false,Intrusion,Intrusion
arrhythmias,3217.647461,1520.508057,7.352986,false,arrhythmias,arrhythmias
Ill,3356.378906,843.238159,7.352986,false,Ill,Ill
Heart_failure,3224.696289,1395.646118,7.352986,false,Heart failure,Heart failure
EEMD,-2344.866943,598.343628,7.352986,false,EEMD,EEMD
Image_compression,-3378.646729,910.145508,7.352986,false,Image compression,Image compression
rhythms,3257.419678,1470.287964,7.352986,false,rhythms,rhythms
lumen,2933.29126,1034.042358,7.352986,false,lumen,lumen
DDoS,-3356.144043,1311.975586,7.352986,false,DDoS,DDoS
Plain,-3475.520508,1281.056396,7.352986,false,Plain,Plain
creatinine,3401.396729,684.54303,7.352986,false,creatinine,creatinine
botnet,-3305.626709,1367.302246,7.352986,false,botnet,botnet
Integrity,-3436.799805,1284.941162,7.352986,false,Integrity,Integrity
URL,-3012.536133,1580.912109,7.352986,false,URL,URL
calcifications,2939.997803,1007.15979,7.352986,false,calcifications,calcifications
inclinations,-644.643005,-2034.533569,7.352986,false,inclinations,inclinations
Au,164.339203,-1701.634033,7.352986,false,Au,Au
Adiabatic,-560.544922,-1989.349121,7.352986,false,Adiabatic,Adiabatic
assurance,2207.173584,416.952667,7.34814,false,assurance,assurance
Tomography,2575.627441,815.919434,7.34814,false,Tomography,Tomography
Scanned,2524.754395,687.46167,7.34814,false,Scanned,Scanned
Infectious,3511.588623,-1004.580872,7.341568,false,Infectious,Infectious
HIV-1,3560.871826,-952.027893,7.341568,false,HIV-1,HIV-1
Optimised,-2041.608521,1334.266235,7.323222,false,Optimised,Optimised
Optimising,-2048.966309,1379.170776,7.323222,false,Optimising,Optimising
WSNs,-4073.888672,302.959015,7.323222,false,WSNs,WSNs
c-means,-1060.014648,2259.239014,7.323222,false,c-means,c-means
Spectrometry,2456.398682,-1583.91687,7.323222,false,Spectrometry,Spectrometry
Osteoporosis,2177.787598,938.434631,7.323222,false,Osteoporosis,Osteoporosis
Quantity,-1928.540405,1845.552368,7.323222,false,Quantity,Quantity
Equalization,-4078.375977,-293.327209,7.323222,false,Equalization,Equalization
Surfaces_and_Interfaces,206.875534,-1803.066162,7.323222,true,Surfaces and Interfaces,Surfaces and Interfaces
Turning,369.330017,-1829.477417,7.323222,false,Turning,Turning
Evolutionary_algorithms,-1022.4422,1162.63855,7.323222,false,Evolutionary algorithms,Evolutionary algorithms
multiagent_systems,-2319.420166,-609.842041,7.323222,false,multiagent systems,multiagent systems
Pharmacology,2769.583008,-1532.878174,7.323222,true,Pharmacology,Pharmacology
returns,-1820.574951,1841.523315,7.323222,false,returns,returns
rewards,-2660.844238,-485.807922,7.323222,false,rewards,rewards
Country,-1285.533813,1205.717163,7.323222,false,Country,Country
Standing,1750.19751,1061.983398,7.323222,false,Standing,Standing
DRL,-2967.392822,-423.149109,7.323222,false,DRL,DRL
Renormalization,702.656433,-1606.40332,7.323222,false,Renormalization,Renormalization
manufacturers,-1952.08374,1813.346069,7.323222,false,manufacturers,manufacturers
finishes,332.954041,-1836.652954,7.323222,false,finishes,finishes
Inorganic_Chemistry,2623.274902,-1634.532959,7.323222,true,Inorganic Chemistry,Inorganic Chemistry
Utilisation,-2065.44043,1373.575439,7.323222,false,Utilisation,Utilisation
CFO,-4135.460449,-305.180267,7.323222,false,CFO,CFO
Modulus,218.854324,-1449.044312,7.323222,false,Modulus,Modulus
ANN,43.752838,1454.030762,7.323222,false,ANN,ANN
consequents,-1012.879272,2211.667725,7.323222,false,consequents,consequents
Ni,708.822998,-1906.817139,7.323222,false,Ni,Ni
model-free,-2629.975342,-533.745544,7.323222,false,model-free,model-free
EA,-1039.120728,1189.695801,7.323222,false,EA,EA
